"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"2115",3e+05,0.3,0.001,1,0.489463744297305,1.19574532394953e-05,1.19574532394953e-05,0.99163188135482,0.0223031238027307,4.76206360223432e-06,4.76206360223432e-06,0.463354783074494,"cl3"
"2215",30000,0.8,0.001,1,0.498944893043573,0.000165633690174665,0.000165633690174665,1.73753776302554,0.027200608877255,1.88760673460578e-05,1.88760673460578e-05,0.316393689713619,"cl3"
"2315",3e+05,0.8,0.001,1,0.505004118775646,7.19478846414084e-06,7.19478846414084e-06,0.557461325045531,0.0189812081159042,3.16154789597948e-06,3.16154789597948e-06,0.254099108085027,"cl3"
"17",30000,0.3,0.01,-1,1,-0.00242879633599526,-0.00242879633599526,-0.89112378181108,0,0.00202358707258409,0.00202358707258409,0.0698673593081457,"rep"
"117",3e+05,0.3,0.01,-1,0.564189026574128,-5.14319454970808e-06,-5.14319454970808e-06,-0.325976968440764,0.0198361147143657,9.2908626839912e-07,9.2908626839912e-07,0.0435616392100164,"rep"
"217",30000,0.8,0.01,-1,0.851312223245862,-0.000290216203523592,-0.000290216203523592,-0.734293708215397,0.0834433461058249,0.000125627308783201,0.000125627308783201,0.115910459628141,"rep"
"316",3e+05,0.8,0.01,-1,0.50938876231556,-1.26828404508725e-06,-1.26828404508725e-06,-0.0907985399268136,0.00962239121701038,7.20391595816806e-07,7.20391595816806e-07,0.0496235961348516,"rep"
"416",30000,0.3,0.001,-1,0.560478278000469,-6.56679738222588e-05,-6.56679738222588e-05,-0.387896064864161,0.0349316354298745,2.55825140063847e-05,2.55825140063847e-05,0.139707471216266,"rep"
"516",3e+05,0.3,0.001,-1,0.499887978368542,5.30162183218193e-07,5.30162183218193e-07,0.047616122964808,0.0159651344926621,1.79880638226405e-06,1.79880638226405e-06,0.12515178759662,"rep"
"616",30000,0.8,0.001,-1,0.506202612967777,-6.18096270583931e-06,-6.18096270583931e-06,-0.0454710015375511,0.0314906414909101,2.53295212932604e-05,2.53295212932604e-05,0.199868841265901,"rep"
"716",3e+05,0.8,0.001,-1,0.509744946570056,1.64519716897241e-08,1.64519716897241e-08,0.0105197139786152,0.0137492190054434,2.11534594003743e-06,2.11534594003743e-06,0.142446457788347,"rep"
"816",30000,0.3,0.01,0,1,-0.000828353708230735,-0.000828353708230735,-0.888851442180802,0,0.000678061457018427,0.000678061457018427,0.15837691011292,"rep"
"916",3e+05,0.3,0.01,0,0.558833779917692,-3.55419923146735e-06,-3.55419923146735e-06,-0.306389403760804,0.0101356294355751,6.70316570314326e-07,6.70316570314326e-07,0.0454668245163109,"rep"
"1016",30000,0.8,0.01,0,0.88914898729544,-0.000313021164697745,-0.000313021164697745,-0.788077947739206,0.0797943290071953,8.58382495937662e-05,8.58382495937662e-05,0.0757388163968626,"rep"
"1116",3e+05,0.8,0.01,0,0.501499267784066,-1.05563900745082e-06,-1.05563900745082e-06,-0.101603087807277,0.00584076088527298,3.02429871910148e-07,3.02429871910148e-07,0.0280043816731508,"rep"
"1216",30000,0.3,0.001,0,0.572060129296257,-3.24120112909752e-05,-3.24120112909752e-05,-0.294227469299588,0.0438360407411221,1.69020460191847e-05,1.69020460191847e-05,0.142637447843591,"rep"
"1316",3e+05,0.3,0.001,0,0.498649103856228,2.14482374730009e-07,2.14482374730009e-07,0.0196105530752798,0.0201483172265382,1.06397989147907e-06,1.06397989147907e-06,0.0921237537800776,"rep"
"1416",30000,0.8,0.001,0,0.529719531029858,-1.80713831478038e-05,-1.80713831478038e-05,-0.160690909679169,0.0224409675828894,1.14292867592173e-05,1.14292867592173e-05,0.084290136490181,"rep"
"1516",3e+05,0.8,0.001,0,0.500500360027101,3.45941253448019e-07,3.45941253448019e-07,0.0301593563899227,0.0201203907347091,1.34828123044553e-06,1.34828123044553e-06,0.102508009207396,"rep"
"1616",30000,0.3,0.01,1,1,-0.00258794387436976,-0.00258794387436976,-0.876457138644936,0,0.003554554642569,0.003554554642569,0.169099941713516,"rep"
"1716",3e+05,0.3,0.01,1,0.566904175861581,-3.86943469628266e-06,-3.86943469628266e-06,-0.330646370475212,0.0157041470245502,4.0621620181525e-07,4.0621620181525e-07,0.0308438861824609,"rep"
"1816",30000,0.8,0.01,1,0.945952380952381,-0.000454082641995133,-0.000454082641995133,-0.844857585220855,0.0856117111110687,0.000159446248487082,0.000159446248487082,0.0682965368561952,"rep"
"1916",3e+05,0.8,0.01,1,0.498997488256755,-5.42230460183466e-07,-5.42230460183466e-07,-0.0561357477554734,0.00952612083318506,3.0501424517679e-07,3.0501424517679e-07,0.0310346281967303,"rep"
"2016",30000,0.3,0.001,1,0.575354668969615,-4.67598287510323e-05,-4.67598287510323e-05,-0.358960027726322,0.0599714294177905,2.67079793451834e-05,2.67079793451834e-05,0.141750131859085,"rep"
"2116",3e+05,0.3,0.001,1,0.500064890096667,-1.00707920426546e-06,-1.00707920426546e-06,-0.0665409248250127,0.0278303686456611,1.72851477222622e-06,1.72851477222622e-06,0.137941725320915,"rep"
"2216",30000,0.8,0.001,1,0.504640710262895,-7.53340047281111e-06,-7.53340047281111e-06,-0.0716477216464838,0.0264815296085111,1.09403168318796e-05,1.09403168318796e-05,0.100464890678802,"rep"
"2316",3e+05,0.8,0.001,1,0.496801441685719,6.93685153624212e-07,6.93685153624212e-07,0.0543313640372573,0.0205191250776065,1.1661680902841e-06,1.1661680902841e-06,0.0884708273774236,"rep"
